seed,match,t,card,base,kind,tx,ty,threat,d_threat,n_enemy_troops,bb_detected,bb_case,p1_pull_band,p1_close_penalty,p2_cover,p3_intercept,p4_spell_frac,p4_nado,p4_king_activation,p5_timing,p6_siege,p7_fragility,sum
9012,3,183.0,tesla_evo,tesla,building,1.5,18.0,mega_knight,3.97,2,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,3,190.2,the_log,the_log,spell,3.5,22.0,valkyrie,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,3,190.8,knight,knight,troop,12.5,30.0,valkyrie,11.29,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,3,193.2,ice_wizard,ice_wizard,troop,1.5,18.0,valkyrie,5.92,4,0.0,0.0,0.0,0.0,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195
9012,3,195.6,skeletons,skeletons,troop,9.5,31.33,mega_knight,4.34,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
9012,4,0.0,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,0.6,skeletons,skeletons,troop,9.5,31.33,royal_hogs,17.06,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2604,0.0,0.0,0.7604
9012,4,9.0,tesla,tesla,building,3.5,23.33,royal_hogs,0.0,4,0.0,0.0,0.1125,-1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6125
9012,4,27.0,ice_wizard,ice_wizard,troop,1.5,18.0,archer_queen,12.94,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,30.6,the_log,the_log,spell,14.5,18.0,archer_queen,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,4,31.2,knight,knight,troop,14.5,19.33,archer_queen,0.0,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.9897,0.0,0.0,2.4897
9012,4,36.6,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,4,49.8,tesla,tesla,building,12.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,61.8,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,4,74.4,ice_wizard,ice_wizard,troop,3.5,18.0,royal_hogs,10.8,2,0.0,0.0,0.0,0.0,0.5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015
9012,4,76.8,the_log,the_log,spell,14.5,23.33,royal_hogs,0.0,2,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,4,78.6,skeletons,skeletons,troop,9.5,31.33,royal_hogs,8.16,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,87.0,knight_evo,knight,troop,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,102.6,tesla_evo,tesla,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,111.6,ice_wizard,ice_wizard,troop,3.5,18.0,archer_queen,5.07,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,4,121.2,the_log,the_log,spell,15.5,18.0,royal_hogs,2.92,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,121.8,skeletons,skeletons,troop,9.5,31.33,royal_hogs,16.59,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.503,0.0,0.0,1.003
9012,4,122.4,knight,knight,troop,14.5,18.0,royal_hogs,1.55,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
9012,4,127.2,tornado,tornado,spell,14.5,23.33,royal_hogs,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2617,1.0,0.0,0.0,0.0,2.7617
9012,4,132.0,tesla,tesla,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,137.4,ice_wizard,ice_wizard,troop,3.5,18.0,archer_queen,3.0,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1671,0.0,0.0,1.6671
9012,4,138.0,skeletons,skeletons,troop,9.5,31.33,archer_queen,17.37,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,140.4,the_log,the_log,spell,3.5,18.0,,0.0,3,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,4,144.6,knight,knight,troop,12.5,30.0,,0.0,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,149.4,tornado,tornado,spell,12.5,18.0,,0.0,2,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.025,0.0,0.0,0.0,0.0,1.525
9012,4,153.6,ice_wizard,ice_wizard,troop,3.5,18.0,archer_queen,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,4,154.2,skeletons,skeletons,troop,9.5,31.33,archer_queen,18.32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,4,160.2,tesla,tesla,building,1.5,18.0,royal_hogs,3.02,4,0.0,0.0,0.75,-0.0,0.5,0.0,0.0,0.0,0.0,0.8306,0.0,0.0,2.0806
9012,4,162.6,the_log,the_log,spell,14.5,18.0,royal_hogs,10.4,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,166.8,knight_evo,knight,troop,12.5,18.0,royal_hogs,8.94,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,172.2,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,4,172.8,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,4,177.6,tornado,tornado,spell,0.5,18.0,royal_recruits,4.55,1,0.0,0.0,0.0,0.0,0.4741,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.4747
9012,5,0.6,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,3.15,4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9012,5,7.8,tesla,tesla,building,3.5,23.33,royal_hogs,1.38,8,0.0,0.0,0.0,-0.1293,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3707
9012,5,20.4,knight,knight,troop,12.5,30.0,archer_queen,15.13,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.717,0.0,0.0,1.217
9012,5,21.0,skeletons,skeletons,troop,9.5,31.33,archer_queen,16.96,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5187,0.0,0.0,1.0187
9012,5,43.2,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,5,45.6,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,3.15,4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9012,5,51.6,the_log,the_log,spell,3.5,18.0,royal_hogs,0.36,7,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,5,56.4,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,63.6,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,5,70.8,tesla,tesla,building,12.5,18.0,archer_queen,9.6,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,5,85.2,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,102.0,x_bow,x_bow,building,1.5,18.0,royal_hogs,3.15,4,0.0,0.0,0.75,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25
9012,5,102.6,the_log,the_log,spell,3.5,18.0,royal_hogs,2.78,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,103.8,skeletons,skeletons,troop,9.5,31.33,royal_hogs,15.49,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,112.2,knight_evo,knight,troop,1.5,18.0,royal_hogs,2.64,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,121.2,ice_wizard,ice_wizard,troop,1.5,18.0,archer_queen,2.55,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3587,0.0,0.0,0.8587
9012,5,127.2,tesla_evo,tesla,building,1.5,18.0,,0.0,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,133.2,the_log,the_log,spell,12.5,18.0,royal_hogs,2.97,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,133.8,skeletons,skeletons,troop,9.5,31.33,royal_hogs,15.78,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1991,0.0,0.0,0.6991
9012,5,134.4,knight,knight,troop,14.5,19.33,royal_hogs,1.22,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
9012,5,139.8,ice_wizard,ice_wizard,troop,3.5,18.0,royal_hogs,11.97,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,145.2,tesla,tesla,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,153.0,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,5,156.6,skeletons,skeletons,troop,9.5,31.33,archer_queen,21.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,5,160.2,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,163.8,ice_wizard,ice_wizard,troop,3.5,18.0,,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,169.2,tesla,tesla,building,5.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,177.6,x_bow,x_bow,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,5,178.8,skeletons,skeletons,troop,9.5,31.33,,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,6,1.2,tesla,tesla,building,1.5,18.0,zappies,3.45,3,0.0,0.0,0.1307,0.0,0.5,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.9507
9012,6,1.8,skeletons,skeletons,troop,9.5,31.33,zappies,17.1,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,6,10.8,ice_wizard,ice_wizard,troop,1.5,18.0,zappies,2.54,4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
9012,6,14.4,the_log,the_log,spell,3.5,18.0,zappies,0.79,3,0.0,0.0,0.0,0.0,0.5,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,1.1667
9012,6,22.8,knight,knight,troop,3.5,18.0,goblin_demolisher,3.09,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.2733,0.0,0.0,1.7733
9012,6,35.4,tesla,tesla,building,1.5,18.0,,0.0,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,6,36.6,skeletons,skeletons,troop,9.5,31.33,,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,6,46.2,ice_wizard,ice_wizard,troop,3.5,18.0,zappies,10.04,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,58.8,the_log,the_log,spell,3.5,18.0,zappies,8.61,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,6,59.4,knight,knight,troop,12.5,24.67,zappies,1.47,4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,6,69.0,tornado,tornado,spell,0.5,18.0,goblin_demolisher,4.83,2,0.0,0.0,0.0,0.0,0.4741,0.0,1.0,0.3743,0.0,0.0,0.0,0.0,1.8484
9012,6,70.2,skeletons,skeletons,troop,9.5,31.33,goblin_demolisher,15.08,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
9012,6,82.2,tesla_evo,tesla,building,12.5,18.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,93.0,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,6,97.2,the_log,the_log,spell,14.5,18.0,zappies,3.54,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,103.8,knight_evo,knight,troop,14.5,18.0,zappies,0.71,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,106.8,skeletons,skeletons,troop,9.5,31.33,zappies,12.12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,120.0,tesla,tesla,building,1.5,18.0,goblin_demolisher,2.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,123.6,ice_wizard,ice_wizard,troop,3.5,18.0,goblin_demolisher,1.04,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3283,0.0,0.0,1.3283
9012,6,135.0,x_bow,x_bow,building,1.5,18.0,zappies,11.62,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,135.6,the_log,the_log,spell,14.5,19.33,zappies,0.73,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,6,136.2,skeletons,skeletons,troop,9.5,31.33,zappies,12.24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,140.4,knight,knight,troop,12.5,23.33,zappies,0.51,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3699,0.0,0.0,1.3699
9012,6,144.6,ice_wizard,ice_wizard,troop,1.5,18.0,furnace,1.26,3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,6,151.2,tesla,tesla,building,1.5,18.0,furnace,4.34,3,0.0,0.0,0.0852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0852
9012,6,156.6,the_log,the_log,spell,12.5,18.0,goblin_demolisher,7.76,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,157.2,skeletons,skeletons,troop,9.5,31.33,goblin_demolisher,9.62,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4762,0.0,-0.0,0.4762
9012,6,158.4,knight,knight,troop,12.5,30.0,goblin_demolisher,9.29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,163.8,ice_wizard,ice_wizard,troop,1.5,18.0,furnace,10.69,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,6,166.8,tornado,tornado,spell,12.5,16.67,furnace,0.31,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4294,0.0,0.0,0.0,0.0,1.4294
9012,6,173.4,tesla_evo,tesla,building,1.5,18.0,zappies,8.48,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,174.0,skeletons,skeletons,troop,9.5,31.33,zappies,11.95,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,6,177.6,the_log,the_log,spell,10.5,24.67,zappies,2.04,4,0.0,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.3846
9012,7,7.2,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,7,11.4,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,7,20.4,ice_wizard,ice_wizard,troop,3.5,18.0,dark_prince,2.39,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
9012,7,22.8,skeletons,skeletons,troop,9.5,31.33,dark_prince,15.45,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
9012,7,34.2,tesla,tesla,building,1.5,18.0,balloon,13.78,4,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,7,54.0,x_bow,x_bow,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,7,57.6,the_log,the_log,spell,3.5,18.0,balloon,15.2,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,7,64.8,knight,knight,troop,12.5,30.0,balloon,18.55,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,7,69.0,skeletons,skeletons,troop,9.5,31.33,balloon,16.43,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,7,76.8,ice_wizard,ice_wizard,troop,1.5,18.0,balloon,2.55,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,7,85.8,tornado,tornado,spell,0.5,18.0,balloon,6.08,3,0.0,0.0,0.0,0.0,0.4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4741
9012,7,100.2,tesla,tesla,building,1.5,18.0,rhino,11.41,3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,7,105.0,knight_evo,knight,troop,1.5,18.0,rhino,11.41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,7,112.2,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,7,126.0,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,7,132.0,ice_wizard,ice_wizard,troop,1.5,18.0,baby_dragon,12.3,1,0.0,0.0,0.0,0.0,0.0,0.3014,0.0,0.0,0.0,1.0,0.0,0.0,1.3014
9012,7,134.4,tesla_evo,tesla,building,3.5,18.0,baby_dragon,8.38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,7,136.2,knight,knight,troop,12.5,30.0,baby_dragon,17.76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,7,139.8,skeletons,skeletons,troop,9.5,31.33,pekka,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0
9012,7,146.4,x_bow,x_bow,building,1.5,18.0,pekka,0.84,1,0.0,0.0,0.1978,-0.5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3518
9012,7,156.0,ice_wizard,ice_wizard,troop,2.5,18.0,balloon,3.29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,7,159.0,tesla,tesla,building,12.5,18.0,balloon,8.49,4,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,7,160.8,knight,knight,troop,14.5,18.0,balloon,10.27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,8,5.4,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
9012,8,21.0,ice_wizard,ice_wizard,troop,3.5,18.0,balloon,6.83,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9012,8,21.6,knight,knight,troop,12.5,30.0,balloon,20.7,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,28.2,the_log,the_log,spell,3.5,18.0,balloon,1.86,5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
9012,8,28.8,skeletons,skeletons,troop,9.5,31.33,balloon,15.98,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,39.6,tesla,tesla,building,1.5,18.0,balloon,5.67,5,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,8,52.8,ice_wizard,ice_wizard,troop,1.5,18.0,mega_minion,12.05,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,56.4,knight,knight,troop,12.5,30.0,mega_minion,7.98,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,73.8,x_bow,x_bow,building,1.5,18.0,skeleton_dragons,12.85,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9012,8,76.2,skeletons,skeletons,troop,9.5,31.33,skeleton_dragons,17.62,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,8,87.0,tesla,tesla,building,14.5,23.33,skeleton_dragons,1.92,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,8,101.4,ice_wizard,ice_wizard,troop,1.5,18.0,valkyrie,5.76,1,0.0,0.0,0.0,0.0,0.2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924
9012,8,105.0,knight_evo,knight,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,8,121.8,x_bow,x_bow,building,1.5,18.0,mega_minion,6.56,2,0.0,0.0,0.2353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353
9012,8,123.0,skeletons,skeletons,troop,9.5,31.33,mega_minion,19.85,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
9012,8,128.4,tesla_evo,tesla,building,3.5,18.0,lava_hound,13.2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,8,133.2,ice_wizard,ice_wizard,troop,5.5,18.0,lava_hound,9.53,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
9012,8,134.4,the_log,the_log,spell,5.5,18.0,lava_hound,9.13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667
9012,8,138.6,knight,knight,troop,12.5,30.0,lava_hound,12.33,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7615,0.0,0.0,1.2615
9012,8,140.4,skeletons,skeletons,troop,9.5,31.33,skeleton_dragons,10.74,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,147.0,tesla,tesla,building,5.5,18.0,valkyrie,9.48,7,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9012,8,151.2,ice_wizard,ice_wizard,troop,3.5,18.0,valkyrie,11.26,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,160.8,x_bow,x_bow,building,1.5,18.0,lava_hound,11.66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251,0.0,0.0,0.6251
9012,8,163.2,knight,knight,troop,12.5,30.0,lava_hound,4.85,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9012,8,164.4,skeletons,skeletons,troop,9.5,31.33,skeleton_dragons,17.32,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,8,169.2,the_log,the_log,spell,5.5,18.0,skeleton_dragons,6.23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
